queue_length,avg_consult_time,doctor_id,department_id,day_of_week,hour_of_day,priority,no_show_rate,waiting_time
6,18.839345871316844,3,3,5,16,3,0.019923126111819844,117.12205566972965
4,12.080906512954975,6,2,2,11,0,0.051258059815939436,60.112784004242364
2,5.201039396482484,1,2,3,11,1,0.09333620422789421,19.652413089315914
11,9.24118534368143,4,3,2,15,0,0.09620978551239685,116.79987533079169
15,5.668923625594423,6,3,5,12,3,0.19763583530427387,85.17802994949064
18,5.544314339202533,7,4,6,11,2,0.18693987622580543,106.09695930593601
4,9.135797796433284,10,4,4,16,3,0.1483769334029441,43.75661829139149
13,9.134185080184182,3,1,1,11,1,0.06337911969263038,124.22265012556248
4,16.80689903902406,9,2,1,15,3,0.11459504090709101,73.55440345025556
14,19.622519791716677,7,3,2,10,1,0.16307819053955083,285.08912242050434
16,10.568106408349975,1,4,5,9,0,0.14039560983118257,182.76193194906378
13,11.43330318291558,2,3,0,14,1,0.03818775992852351,160.59775517661987
19,17.671841544290324,1,4,6,16,2,0.19485314805057713,344.11604657919594
4,9.0220853014327,9,1,2,9,2,0.021915533043198165,44.111371566673306
11,7.345727066051719,9,1,5,17,2,0.11345840492432407,92.12580295876764
15,17.796344351054756,7,3,3,11,0,0.21300880430256872,276.4763841295357
15,5.6975087966009825,10,1,1,11,1,0.0060070603559119525,92.79903991041405
6,14.295491602991236,3,3,1,12,0,0.17099484571359483,96.43594553689032
3,13.429892712002102,5,4,6,9,3,0.10035629224298918,41.68798008697255
0,10.188806712525414,4,2,1,17,3,0.002649553026820339,6.878416177889218
4,9.727842816460385,7,1,0,11,3,0.057114981318291555,44.38487710896794
9,16.57786589272432,9,4,5,12,3,0.2822838579811963,156.2778075668614
4,6.296369161438197,2,2,5,9,2,0.15634467165152713,29.927772444394805
3,8.55176463967078,8,2,6,12,1,0.29916816138873953,37.43213565617315
1,15.986730977571346,9,2,5,9,2,0.15744502510942235,22.786941911242366
19,13.224808755896364,10,4,6,13,1,0.16318092368708045,262.16267239988366
9,6.919823128003796,10,4,5,13,1,0.11755290387985572,69.940384644052
18,18.2320342142309,9,3,0,15,0,0.09301212561942429,344.29213629770334
0,10.901717698453872,10,2,4,16,3,0.07546366593988343,8.10672890404318
4,17.41802562983259,7,2,2,12,1,0.10302618483920216,78.00676779353769
12,16.81569523291563,9,2,2,15,3,0.13795532427012963,207.2701083195008
3,14.366381697075921,9,3,5,12,3,0.05759758506923702,47.478240805828115
15,12.417216969426395,3,2,3,11,3,0.06746252754170876,188.72157945164045
15,19.693262605726353,4,4,1,14,2,0.08146343060053174,305.3755401745943
1,7.174476085697256,2,2,0,12,3,0.13477796757925173,10.342631905156443
16,15.877335913266721,10,1,3,11,1,0.1958440100442729,263.11702429001724
19,7.867860521971835,3,4,3,17,2,0.25684384508588615,158.0895154250621
11,10.073946579985225,5,3,5,13,3,0.08613955115614298,117.65500531767417
17,9.630481150597928,5,2,0,15,0,0.05511850210243121,177.8315891926886
2,19.205539816080844,6,1,2,14,3,0.11365423945516649,43.12326950732344
0,19.51034266682413,7,3,1,13,3,0.26831492291155673,5.432252668484036
0,7.745231663520907,7,3,2,15,2,0.0029582185011418406,5.61321707681119
18,5.330527404462563,1,4,3,14,1,0.2033605848173236,109.35057963095377
10,15.800120594946696,2,3,1,10,3,0.14314801392347445,164.13721216332664
4,11.269849008057264,9,3,4,11,2,0.04831386448820402,48.78831823283396
11,6.332603676313466,10,3,3,10,2,0.09630645788234,73.92483202875077
2,15.256311583655638,2,3,2,11,1,0.06748501316311016,38.74298652691459
0,13.176582923910495,6,2,2,9,2,0.26334965036703667,5.577521440122965
0,19.70775233001659,1,2,5,16,1,0.14456201518349707,9.627897398946901
7,8.411142437920685,3,2,2,14,0,0.16892828336174784,68.58814107003424
9,11.059668144898223,2,2,0,10,3,0.17810628580110618,104.32707592581633
10,13.138187050931343,3,1,3,16,2,0.1918851373807068,143.86083945035082
11,16.875499826800272,5,2,6,14,0,0.148666707112779,197.7398289316122
12,13.232579850800882,10,3,6,15,2,0.005362059250894746,166.70753380124833
11,14.193502412929238,6,2,1,9,2,0.10041680607439557,160.83484771620988
13,8.392205773849112,9,2,2,15,0,0.05516197221629736,119.40522775875077
1,17.703780921328395,10,4,5,11,2,0.20404285287350307,22.859811418347043
18,11.429458204557136,4,3,5,16,2,0.017011395411013996,217.00246984275577
17,7.114394412826539,7,2,2,14,0,0.16914101733349327,128.80300500218559
2,14.96281871758126,6,2,0,12,2,0.06318951668229028,37.065844082457126
16,8.241356797779613,2,2,5,16,1,0.28465375154011835,142.91761809819252
7,6.463437653589496,10,1,6,17,2,0.10066228265596065,54.980862242105765
9,17.929803626064086,8,2,1,10,3,0.09756635741239027,166.8230680514238
1,11.902433967326594,7,4,3,14,2,0.2770154003972171,20.024756494464544
18,16.239255690436647,7,3,4,13,3,0.1252043760912424,296.89868356321756
8,9.358813397095325,8,3,0,13,3,0.28885870025572263,79.05726166038504
6,16.804552023764995,1,2,5,11,2,0.007251105640051048,109.92399966888642
3,6.679038905322955,1,2,3,16,0,0.09190337256064389,35.11922067108047
17,10.33960060692279,8,2,4,16,1,0.19985788807992935,192.52848535691004
12,19.670927269602927,4,3,2,13,1,0.26725708935829157,244.98915037786992
10,16.90984574552009,5,3,2,16,2,0.07692167790248518,176.82203144059164
3,12.458838954720322,8,1,1,16,0,0.27914327758910046,51.28285065676197
3,10.096662073428277,5,4,4,11,0,0.17823643994975644,41.64801920401094
9,18.08203550033715,10,1,2,10,1,0.2403024729593748,172.01102966079992
4,13.172716386267735,4,4,2,17,0,0.11916219129206916,67.88512729978368
8,16.376375268036668,6,1,6,10,2,0.063654114770062,138.26434936850004
2,16.31161520474246,5,3,5,17,2,0.27337062463430795,44.27329362145133
16,5.269185178527377,7,1,1,12,0,0.27994076052186556,97.722973477609
2,6.893806741889202,10,4,3,10,2,0.14927254324624065,22.23930291684132
15,14.894440495921133,7,2,2,9,3,0.001948504799776951,222.3939315383806
3,7.424297169288072,4,4,6,12,1,0.03293488610112134,31.737653313006096
17,8.83240016983407,5,2,0,17,2,0.17190838806951653,157.8043825100901
16,19.199569312994107,3,3,0,17,0,0.007133010690565866,322.8040045393098
6,13.402733875623678,4,4,3,12,1,0.11907357719600858,84.85179986354348
4,16.260942604990205,4,1,4,17,2,0.09101098367160378,77.48222097542731
11,13.369711081739599,3,4,1,14,1,0.2143044826206614,155.3374224704003
16,13.287704221740878,10,2,6,9,0,0.016673601884380582,219.91554026789098
12,6.412278651885469,5,3,5,14,3,0.14661938069318622,83.65984246402077
2,10.154947889136546,5,1,6,17,3,0.1737342809626816,27.063354263611384
8,9.236463480297676,7,4,0,10,2,0.1851873228157853,83.45048645758989
16,10.860925484204198,4,2,0,14,3,0.12154730160508226,182.50087404152237
16,16.975162823364926,4,1,3,10,2,0.09131033502886528,276.5809357688827
19,10.578990018752972,9,3,4,12,1,0.20474791012114463,212.08578027671805
15,11.77545228847524,6,1,4,16,2,0.2542707144307485,184.5412105265231
12,10.960720857279748,4,3,3,15,2,0.20808529133486361,138.92082103652496
18,6.401119579629434,2,1,6,17,2,0.27963070963716646,126.14852194945567
16,11.616082373761756,6,4,0,15,3,0.21517905760737813,195.2690001611264
3,7.934139095667725,2,2,6,9,2,0.22938562020408548,28.420272251378883
11,7.800849436595622,5,4,6,10,0,0.05037095898062666,95.07948625554756
8,6.410541566513995,6,4,1,14,2,0.12586189335801354,59.886741970295404
18,10.35006461212647,4,3,0,15,1,0.14551659928678956,195.01318206933726
11,16.36222827184126,3,3,4,11,0,0.0768879486883823,193.61533176990636
8,9.146625358750942,7,3,5,17,1,0.15856195810688636,82.86589765288427
6,9.685236528282704,2,4,6,15,1,0.08723758326655424,67.34503163862425
13,14.640119865086355,6,1,0,14,1,0.20625062784132478,203.8560363882017
19,7.937612188803783,4,1,6,14,0,0.14108654301095275,163.2438084450489
18,18.454368956353015,6,4,1,9,0,0.13764208628071067,345.5658080719935
14,12.802857848773318,4,4,2,13,3,0.2950927593098435,184.3014548414575
15,11.714044104803254,4,2,0,11,0,0.11773345456277112,191.2496992117935
4,13.367302878938021,4,3,3,15,2,0.1086886297768705,63.200511476744374
2,7.490514701242931,9,3,2,11,1,0.09558131138479632,21.97615749726203
11,14.202097079587645,7,4,6,13,3,0.2684247662927394,160.18739263811472
19,10.446511049510157,3,4,3,15,0,0.14901714782945347,208.0692941190908
3,18.457795114469285,3,1,3,11,1,0.18000434324419065,61.17775545138903
15,7.532813100165292,6,4,3,10,0,0.0542455437007185,121.67313333358065
6,12.605766557981616,6,1,0,14,3,0.16228270800147807,79.65140246872345
12,13.97168944053527,4,4,4,16,0,0.08239445786054649,175.50441090187425
9,5.500754026795718,9,2,6,12,0,0.21919107637886323,62.189828224923325
6,10.455396871342103,4,2,2,17,1,0.24975850463771462,75.78305666986472
13,15.989528520512492,9,1,1,16,2,0.21444320763938327,217.48062452061396
4,17.305662611734597,4,3,4,15,0,0.2190732498810772,79.45271761303287
2,9.697429922259236,2,2,6,15,3,0.1537424112358551,29.188444062029095
10,16.97889908574127,2,1,0,11,0,0.21363541690024057,179.93265467681954
10,19.51633815655083,5,4,3,14,0,0.12680608065244808,205.49691595453876
17,17.853109041126412,4,4,1,13,2,0.1954467460588839,311.46802596383566
14,6.764659822389878,7,1,6,9,1,0.0777117630361544,102.55571585655571
11,16.095954981283107,5,3,2,11,3,0.020927103693603042,176.5500040276383
8,9.79500248660817,6,1,6,9,1,0.12404197923659055,85.79812914315758
9,19.82623984118115,10,1,4,12,1,0.138533446734147,187.67723662156976
11,12.280384747398307,4,2,5,11,1,0.07692214745660698,142.82674987329307
16,6.836508475384115,2,1,4,12,0,0.21831285552217128,117.74122588418348
5,15.877783220410862,10,1,6,17,2,0.02206514369288376,86.30492688537657
6,9.845167975793208,9,4,1,11,0,0.06682449731375657,70.5991387163972
13,19.956172356224926,10,2,6,14,3,0.22456941553608803,266.9534425968044
12,19.696736867817826,7,4,6,14,2,0.1311372821220037,243.46482342401944
7,14.84201027030871,4,4,0,15,1,0.21158508721179373,115.1587073562465
9,6.947396734275763,3,3,2,17,2,0.17024576333507888,71.11073409829419
8,15.302914965125435,10,3,1,15,3,0.2852138249992087,127.21684171551722
17,6.395457296900409,3,2,6,9,0,0.17933874981684989,118.65176781948425
1,5.440462386535884,9,2,3,16,0,0.004460692303655911,16.142272382028846
4,17.34437669332229,5,3,2,13,1,0.1058632051513002,82.66507495295325
4,8.146294215255221,3,3,4,17,0,0.04291820466141231,43.21014943535814
5,10.685406893286462,5,3,1,13,0,0.27739010327931096,65.49468919489082
18,19.6018608496426,2,3,4,13,3,0.031203736285524097,358.63397395868606
7,10.05260752791655,4,3,6,10,2,0.11631199893932624,76.49120405686058
15,9.44734671924973,10,4,4,11,0,0.06782975808800765,155.1769875807928
12,18.773119994341627,2,2,4,17,3,0.25401659711901997,227.40501739700773
0,6.661226679784372,2,4,0,15,3,0.09256994927667508,7.323464210977816
19,16.393736151719477,8,4,4,9,1,0.2975680449427935,318.4342318879146
16,19.82098349979161,1,1,3,11,3,0.011584981683675265,322.8036875876935
6,18.519440161619734,7,4,3,10,1,0.038483031738769755,119.22600552135492
12,14.775018780596389,5,3,2,9,0,0.06739163292873274,186.65018460766373
3,9.71091192489098,8,3,6,17,1,0.2433318120600478,38.21810644322951
3,8.814829717674751,1,1,5,16,3,0.2635551627192047,32.098214152203134
5,17.288826573071916,7,1,4,13,2,0.021435414182826705,100.20715262926507
18,18.197328709275432,5,1,4,10,2,0.009738042528682921,334.7381209588432
11,12.881523688185393,4,1,1,9,0,0.22336705713137378,153.30194691878341
6,8.665099111796993,7,1,0,15,0,0.04000560202608404,63.786801023535645
9,6.694148126167603,10,4,5,10,2,0.039899576122391756,64.53611439835531
18,6.307692017477468,2,1,2,9,1,0.006709960348328781,122.59131186349039
6,15.786161710307834,1,4,5,10,0,0.014942363275026559,100.90953372355149
2,11.301780917715874,1,2,4,15,3,0.07910263757864673,27.802084836675643
12,18.580398114168055,1,1,1,15,0,0.019501646823241892,234.75562646054206
12,16.095069510901453,5,1,6,14,1,0.11066372749778267,205.03081233755475
17,7.868906268718801,10,4,0,13,0,0.24983250936820472,146.09883199546223
19,14.206661282235485,7,2,6,11,3,0.09789607719647779,273.480764905209
7,11.53258181597239,2,4,2,11,3,0.21835024877381148,85.96601873601142
8,13.658745961529196,10,4,5,17,3,0.028172989449309026,116.16366401428022
6,16.071036850077757,8,1,2,12,1,0.19781255622584784,107.56629661833519
0,17.09293821505686,4,3,4,17,1,0.0950241549772305,11.972313444154166
2,17.656059896100864,3,3,2,12,3,0.22492586360911143,43.78500540173432
12,8.80962311858037,10,4,6,10,3,0.04087560421691456,109.15988876830357
16,5.466733998760366,8,1,1,12,1,0.26936501332934454,98.9185344458852
0,16.089421027471598,2,2,2,14,1,0.07277316086938097,10.180827987390376
5,6.595155893836619,3,3,3,14,1,0.10594133798435293,41.58129216739843
5,9.723793829194515,3,2,1,13,2,0.28505421324541247,61.322118176940606
11,5.057257011865207,10,3,5,9,1,0.17354470791925766,65.74924477924397
12,15.2250422360243,1,1,0,11,3,0.10973145568890659,187.66915341865143
12,7.506980172068319,6,4,0,13,2,0.2848806441100895,99.11575476444062
14,14.829236145374873,2,2,4,14,1,0.0987232250670096,215.44526863864223
15,19.876139257517583,1,2,4,9,3,0.02846121380255393,299.54846583746155
10,6.090063074150244,2,4,3,17,0,0.29905466635782596,76.62881131515753
4,6.156170179271911,6,2,5,11,2,0.08035347616767415,31.134275474587884
3,10.105701390000124,4,3,6,11,3,0.2553773546098822,34.50546905959795
2,17.99579771377013,6,4,0,10,0,0.049662238446926174,45.41572003761895
18,8.232948031869977,9,3,0,16,3,0.21940619153321342,155.4971994445978
19,10.405667298955214,10,3,0,11,1,0.1573348183416756,205.6991798570465
17,6.027581099404694,10,1,6,14,1,0.2942719674870389,108.40459713613694
14,16.447329368883338,8,3,0,10,0,0.16584910682771983,243.09436169802333
8,11.124595141391767,1,1,2,15,1,0.007504545567256237,99.27564040745656
16,16.388730995912642,8,2,5,12,3,0.18116339688722635,270.88275319387833
13,18.55411766520193,9,2,1,17,0,0.04359493690098781,251.17913709527656
14,8.491447206519332,6,1,1,17,3,0.23956227458462614,122.84802224607665
0,17.110940455099268,10,3,3,15,3,0.2569704589469697,5.949172928965522
2,5.886408351173799,5,4,2,16,3,0.14462805563841427,20.727871339426862
15,18.48271082270371,6,4,0,11,1,0.23496643711568957,283.30132789750076
10,14.76152821338121,6,1,0,13,1,0.04353322064448154,154.59832602316126
11,18.113400862075274,9,2,4,10,3,0.14762345596069382,203.9913141602488
9,5.002825993348728,4,2,4,15,2,0.11818327940717538,52.89968660690112
15,7.536216055339888,2,4,3,16,3,0.1833952161159244,121.1314006522888
7,10.84639081139738,9,1,0,17,3,0.013343156640947994,82.83483607328687
5,10.69254355062078,2,4,3,15,0,0.2256368514745882,66.73299231871387
11,8.40095574385266,10,3,2,16,3,0.023738786842405102,102.14277966027272
7,10.724179098008001,9,3,1,17,1,0.19694145525904946,84.13416010254403
3,6.932730680003822,2,1,0,14,0,0.005537167661983267,35.167766067643726
7,11.19141693899039,8,1,5,10,2,0.24956641912701885,80.93162363558609
17,17.03531493738896,9,3,6,10,0,0.052409889067134396,300.8190270832856
4,12.186050946550267,10,2,2,12,2,0.15464924279309714,58.58274212492715
8,5.270001334178225,9,1,0,17,0,0.0784478711182858,54.61187462612034
3,11.321660623688711,10,3,6,15,0,0.21679416061832055,47.754092099449515
16,5.407625241362663,9,3,5,10,2,0.09640533005691637,91.54781754790352
8,19.49365116060197,2,2,4,16,1,0.21738275807649515,168.11997155306972
0,6.911809391343034,4,2,3,15,1,0.08546136205064295,5.983001287380904
19,15.615324894959281,7,2,4,17,1,0.22574192728072798,308.51548633240117
12,19.59164484338129,2,2,1,16,0,0.00918164890107127,248.8905200482624
15,17.390585774998577,1,4,4,11,3,0.08499340061215453,268.0481505271249
12,15.489730626893055,3,2,0,9,0,0.14959005193208366,197.22727860527627
13,17.591913642511503,4,4,5,10,3,0.013517874575917643,232.37240524785454
2,19.726980398909415,8,1,4,10,3,0.055810218411383596,43.990090393716116
5,14.320167458802944,6,3,0,12,1,0.28036109449236096,77.70860444420214
17,13.387772102439897,2,4,1,14,3,0.29305027955405677,236.88027561755857
18,14.423571656949221,9,1,6,12,0,0.22192498421714568,272.0066086217301
4,12.990138301423325,2,1,5,17,0,0.07566001518507386,61.73875166727178
14,14.526336588645782,5,4,4,12,1,0.0781552336307907,212.86068633729727
1,11.74763311958839,4,1,3,14,2,0.19373710733852187,20.392314008544318
9,8.276647743249606,7,1,3,14,0,0.03527988497961053,84.94194189752075
17,6.803708397675134,8,4,5,9,3,0.28449281412911,119.35677383172964
12,6.025114032983906,5,1,3,16,0,0.06744386985305537,83.55240799917742
4,8.949736756298002,10,2,4,11,0,0.29989068762763316,43.489751879778844
0,5.691853465036008,5,2,4,14,0,0.14872013859073813,10.773306034751894
0,13.507561698790784,2,3,5,11,2,0.2314289966978809,6.843180518278568
17,9.257426705352804,8,1,4,10,3,0.0006552283516671698,163.23291745775015
14,17.368022121305483,2,3,6,13,1,0.26662392142549257,252.7919466000198
16,6.113613094825796,10,2,0,9,0,0.08100061343417413,109.19399225509216
10,8.395272415122289,6,2,1,17,3,0.20038102336441957,92.750130306631
16,15.953692206352189,8,2,6,15,3,0.24190658423807687,259.68827920995926
12,13.98212444575237,6,1,6,11,1,0.04924432216770062,177.56769942311226
0,5.967369068737513,4,1,3,12,0,0.1327528443987687,12.33748680524279
1,18.158591857433006,4,2,0,14,2,0.148150782195577,29.642193952306926
8,18.15892644239269,6,3,5,11,3,0.09363583960176136,150.59272026181281
2,9.956120058136609,4,3,3,15,1,0.14452674891869444,27.942892020648152
0,10.10608765024347,8,4,0,14,2,0.0952636972966014,6.891838407319549
15,19.83542537525261,9,2,4,17,3,0.10822432351656276,301.3262663592702
5,14.392642573897072,1,3,5,13,0,0.20079935361082168,84.48416790709696
16,12.969747808520886,4,2,5,12,3,0.1897779804914991,215.82390001789025
4,17.572282753278866,4,3,3,11,2,0.06967971773925757,72.00683603341639
4,9.279355075359746,2,4,4,9,2,0.26924486543862736,46.00988098648613
5,11.437738900945353,6,4,3,11,0,0.25883656370141717,68.68316951080548
2,9.016650132325012,3,2,2,11,0,0.15272499200698547,26.380136956335598
4,16.83741269883097,7,3,0,15,1,0.12997522280872512,78.36304007430898
4,13.60024018452827,5,1,2,15,0,0.11305679489523264,64.81230538338443
9,14.882376052101058,4,4,0,9,1,0.21218037559993172,142.32222400007504
9,8.784608747591099,5,2,1,11,2,0.20149981716284113,85.68820082853698
18,8.303379520659727,8,2,6,16,2,0.0588541820813936,159.11951851063804
16,12.32561943474408,3,3,5,17,3,0.20143740939010837,202.8720323215324
13,16.0634862363924,7,2,3,15,3,0.07572935823061198,213.77867985987217
8,12.878596362802401,6,4,1,15,1,0.00556750095705767,114.53241372809715
13,5.489685163185029,1,2,1,16,0,0.2097626032612131,83.36045453354004
0,18.02827259480433,7,2,5,14,0,0.19343808073822485,12.298035616343311
18,5.970303402726974,7,1,5,11,3,0.12324277871230244,112.8714283084997
12,19.337367255811284,1,1,0,9,2,0.15770581677585183,237.1036953541264
12,5.377129374159091,9,4,2,15,1,0.28415075751172786,77.3357548466526
3,15.416756841960632,6,3,4,9,2,0.1785600542716313,51.37916955985242
0,6.233105955676725,2,1,0,9,2,0.19736518060095942,5.06884902585666
16,18.66014869152709,5,3,4,17,0,0.019173396284742326,310.7989687136078
7,11.966498543383143,4,4,1,15,1,0.049798338202537575,96.34545385423863
1,7.0628566222552305,7,1,4,12,2,0.09028568292347645,12.648440142206569
7,10.112235496847699,8,3,2,14,3,0.16181379540844293,79.29462886624103
6,7.472370130201431,1,1,0,9,3,0.23297726879499636,48.66044620393941
1,7.558728673356351,5,4,5,15,0,0.0963722633365761,25.42291830065573
2,19.221624802571633,3,4,2,14,3,0.10691472914363218,43.12232985801825
17,11.678691684271822,1,1,6,12,3,0.07684526555212465,206.08814644160987
11,16.832033958580393,3,3,2,15,2,0.07638279878859176,194.67285750356262
0,14.594083417665228,6,2,6,11,3,0.284659153768439,3.472491575633482
11,15.146395435075885,7,2,0,9,3,0.19063715388566702,171.15770909789578
4,6.975401577080578,8,1,5,12,2,0.04677037306198405,35.85151433918338
16,8.512766702232284,4,3,2,11,0,0.21667457342527796,146.04038998534537
15,16.801255027316554,3,2,6,9,0,0.21660634300800868,262.3753871677633
14,19.561493097121744,5,4,5,10,1,0.19994105881611152,284.1877865453328
14,8.940134638979776,9,3,3,13,3,0.04041613352719908,131.68459326716885
4,9.073531471265598,6,2,3,16,2,0.12239744504087607,44.455755545609584
13,12.093456992163572,9,3,3,9,1,0.03202689914832394,163.76393612677515
1,19.757604692831567,6,1,4,12,0,0.24498615122764095,30.582784956348505
10,9.034384187397066,2,3,2,12,0,0.19655164295337577,103.56876590313499
18,11.104578644513959,5,2,0,13,2,0.1521611810303455,205.8748374200588
6,18.3722002343526,9,1,0,15,1,0.10290464295017898,121.51746375474389
5,5.04381548932043,8,3,4,16,1,0.05527484234833002,33.094142323352145
1,5.596489474828543,7,4,0,14,2,0.03193427664993237,14.785712489887798
5,14.061075156068288,1,2,6,9,2,0.2907721822610699,77.30891757628305
17,18.610702470692704,4,1,3,15,1,0.05989459258680691,330.93718499427416
1,8.582849906028915,7,3,2,11,0,0.017962388016415698,20.933436013461474
17,12.044626620210636,7,4,0,14,3,0.2885000316547489,209.95625069236013
14,11.756979524867274,6,2,0,16,0,0.16468552240734813,174.5285547533802
18,12.094570191432652,8,4,1,15,2,0.23899702049734284,227.23065641776375
1,14.337795435946179,6,3,1,14,1,0.013129754159495565,23.683350829155984
19,12.046156444860257,10,3,1,17,1,0.17008375724389638,241.04517724779336
5,11.712022119836867,3,1,2,17,3,0.11946298923539854,64.619740438766
0,12.114326306468907,4,4,3,9,1,0.23158933030496504,7.153607556705861
14,13.863011619065622,3,1,5,9,3,0.011527693691717578,194.18219206284024
9,13.055112325270375,1,2,3,9,0,0.1205071705684843,124.90359873328076
18,17.812039964757567,10,1,3,16,0,0.2397220258458588,331.24217891431283
16,5.7424528024049994,5,2,2,15,1,0.15680917939151098,104.1248245170443
4,17.499756072095188,1,3,6,11,1,0.1650116222995812,76.84449581383032
3,17.65886918917586,1,3,6,10,2,0.02914940458978965,61.73246771947701
9,9.273620322964412,2,4,2,12,2,0.03969916683602741,88.82769514408162
16,11.942779325237758,4,2,1,11,1,0.20309988160973574,203.77634533893172
9,11.578077328061532,6,3,0,15,1,0.20251398668697596,110.80502741937616
16,8.277647515311955,8,4,4,16,0,0.293731018275682,146.29096384489566
19,10.951952706294747,3,4,4,14,1,0.2135858964196651,218.1642974839148
4,5.665816582562816,1,1,5,11,2,0.14797304878003417,26.740383302163615
1,9.167331091726016,3,4,0,14,0,0.25719834706006584,20.065467953996016
5,17.25023263176077,3,3,5,10,3,0.031341895744780864,89.72860012303111
1,9.268434526443464,5,1,1,15,2,0.13478874626887635,18.268047046506204
12,17.273100031223713,4,2,5,15,2,0.08613273327827092,213.9043669769566
10,12.973991969066462,4,2,0,12,0,0.03139134207828768,141.5905604677756
10,18.1979401604174,9,3,0,16,3,0.22905062541610988,189.21884930416837
15,13.621693313966228,7,3,4,12,2,0.15323760914966517,212.88376923077624
10,5.445023345971097,4,1,6,15,1,0.1670306159692472,63.225509411291384
18,15.131303113206338,3,1,1,12,2,0.12337655637309869,278.54479003710856
14,5.67280352035353,6,3,2,13,0,0.13810116948082055,93.80348603787638
15,11.75895528474701,3,3,5,15,0,0.03480521613690094,187.07225228659345
10,18.94140041709671,6,2,4,11,0,0.20187534728609294,197.1290507313032
15,7.478059090067752,9,2,5,13,2,0.12973420788156412,118.4089760248573
7,10.848085294123162,6,2,5,11,3,0.24503027193887497,76.88469766126202
3,15.947904632727177,4,3,2,13,1,0.058886160042922825,60.68950085317825
7,18.233878341422717,5,4,1,11,0,0.061516528025650725,137.57162171963157
3,15.064145071137618,6,3,0,15,3,0.1937278714592063,51.14622444248171
2,8.872598812867539,3,3,3,9,1,0.253801027019219,26.730251540107034
2,15.119117793743243,8,2,5,17,0,0.1416593515854526,42.28712182146755
17,9.45091461656135,4,3,3,17,1,0.21808616061993,171.73368774284353
18,15.776438447281029,8,1,1,13,1,0.2997989764479257,291.9720047277284
18,19.31049691377561,10,3,3,17,3,0.29707969191867845,351.5788826268836
4,15.820901766594325,10,3,5,14,1,0.22330105284651003,73.38512282734837
17,17.943207543686185,3,3,2,13,0,0.22187594690347465,318.58598310058204
9,5.031557647638251,10,3,3,11,3,0.0742856661596717,49.942608735084534
5,15.763581870973915,7,4,1,16,2,0.2500618894631321,89.65749200296959
0,17.443813352978754,9,3,1,12,2,0.12153063811413617,4.80841620186618
4,5.608381063170222,4,1,6,11,3,0.2885981729600468,25.42544575879535
8,18.07396590932346,8,1,6,14,2,0.02442830661208065,150.00313314440785
11,8.850413424650688,3,3,2,16,1,0.1307521106618178,109.08766276178115
13,14.979381529670828,7,2,3,17,0,0.16675214630504956,207.59674262575555
1,17.0053231853511,3,4,3,14,1,0.12154686212584945,26.2952060210879
16,14.939967695890331,7,3,6,13,3,0.063173757151483,245.8774555139484
13,6.384271881098859,10,3,0,10,0,0.17789654663475296,92.04956848651126
12,13.944822782905526,10,3,4,10,3,0.22677537438754125,173.49721682164304
8,13.243754850832154,6,2,1,17,3,0.19345157880605893,113.92135398263163
14,18.504819021114074,2,2,0,10,3,0.07033465464241186,262.33517061399465
14,11.063595944663138,3,2,1,10,1,0.21948238331055717,159.7871365480867
10,9.816216456305753,6,4,0,11,0,0.07706934181336897,109.98871311913159
15,16.247761466546994,4,1,6,11,0,0.052560708877212,254.78229325996796
16,11.19012989125095,6,4,6,12,0,0.20720040463161662,190.70421521154506
3,14.691442625075945,1,2,4,15,1,0.2528361738341787,55.30025507583311
0,14.696751351869105,10,1,0,17,2,0.14446183430897233,8.441827862553257
7,18.32058596540177,1,1,1,10,1,0.15941753794153132,135.94135360187713
16,13.980386034786461,3,2,3,12,1,0.09082427114136973,231.76907401609142
2,12.532304149429804,8,2,1,17,3,0.14838540453300966,35.06473726634755
19,7.083069895947755,8,4,5,10,0,0.03959489940372216,144.02808743663405
14,6.736064100180581,4,2,6,9,0,0.286749248904897,102.56641701992825
14,7.314823479246191,6,1,2,16,2,0.24010819609697887,114.04505686603808
13,7.577727219906418,8,3,2,17,2,0.20039191824665542,110.43039632878934
13,14.568156389954508,7,2,6,15,3,0.1614583115053209,196.35878165368382
1,16.114718754118677,7,2,5,16,0,0.23765074086838933,28.85498210062412
12,12.94987284389628,4,4,2,12,2,0.14842717187574128,161.63937505722
13,17.435265988182366,9,4,6,12,2,0.08999217244635975,233.570509693963
18,19.8689484010045,10,2,2,10,0,0.04811227055000161,365.89164805166223
6,17.30018943679034,6,1,6,16,1,0.19427567664054218,115.76787050239024
2,15.423235605139388,3,1,4,10,2,0.2788277235079542,40.151477138464685
14,12.9873904915572,5,3,3,17,0,0.04608556605130535,196.44870663927054
13,11.732796075120623,5,2,3,12,2,0.054005413515242025,157.3198764196969
10,6.265885708168135,5,4,1,9,3,0.1300818100228605,67.06905861361739
14,10.990531225920364,8,1,5,12,2,0.2420698043759067,161.25651429014684
12,18.652019551732014,9,3,6,11,0,0.08817681869145139,235.21682422739013
17,17.120339448598294,9,2,0,14,2,0.07617387740100844,297.40663313702436
5,8.240770475175308,6,1,1,15,3,0.18598988743885017,47.710567060832446
2,11.999116770458238,6,2,1,16,3,0.16068443456229956,32.76443134290715
18,17.25084803837817,9,2,6,10,2,0.01806610933357088,314.37526890978836
14,6.010768321782837,4,1,6,14,2,0.02444699319278296,91.25251004265316
